2.0,2.0,1.44939487574
2.0,2.33333333333,1.3281478743
2.0,2.66666666667,1.22019096988
2.0,3.0,1.1249445337
2.0,3.33333333333,1.04113797334
2.0,3.66666666667,0.967338786236
2.0,4.0,0.902177976701
2.0,4.33333333333,0.844433150232
2.0,4.66666666667,0.793047712765
2.0,5.0,0.747123026847
2.0,5.33333333333,0.705900588208
2.0,5.66666666667,0.668741936255
2.0,6.0,0.635109592015
2.0,6.33333333333,0.604550241987
2.0,6.66666666667,0.576680436706
2.0,7.0,0.551174664245
2.0,7.33333333333,0.527755507944
2.0,7.66666666667,0.506185565786
2.0,8.0,0.486260828355
2.0,8.33333333333,0.467805250743
2.0,8.66666666667,0.450666295958
2.0,9.0,0.434711266766
2.0,9.33333333333,0.41982427717
2.0,9.66666666667,0.405903743333
2.0,10.0,0.392860297193
2.33333333333,2.0,1.3281478743
2.33333333333,2.33333333333,1.23330162317
2.33333333333,2.66666666667,1.14558742924
2.33333333333,3.0,1.06575931899
2.33333333333,3.33333333333,0.993721698712
2.33333333333,3.66666666667,0.928963843804
2.33333333333,4.0,0.870808049408
2.33333333333,4.33333333333,0.818541573517
2.33333333333,4.66666666667,0.771481935301
2.33333333333,5.0,0.729005672174
2.33333333333,5.33333333333,0.690557770242
2.33333333333,5.66666666667,0.65565132966
2.33333333333,6.0,0.623862671435
2.33333333333,6.33333333333,0.594824660065
2.33333333333,6.66666666667,0.568219672869
2.33333333333,7.0,0.543772912347
2.33333333333,7.33333333333,0.521246362407
2.33333333333,7.66666666667,0.500433481582
2.33333333333,8.0,0.481154621993
2.33333333333,8.33333333333,0.463253114829
2.33333333333,8.66666666667,0.446591944995
2.33333333333,9.0,0.431050935065
2.33333333333,9.33333333333,0.416524363504
2.33333333333,9.66666666667,0.402918950128
2.33333333333,10.0,0.390152150609
2.66666666667,2.0,1.22019096988
2.66666666667,2.33333333333,1.14558742924
2.66666666667,2.66666666667,1.07438088522
2.66666666667,3.0,1.00777738238
2.66666666667,3.33333333333,0.946257510412
2.66666666667,3.66666666667,0.889855850676
2.66666666667,4.0,0.838356284542
2.66666666667,4.33333333333,0.791417075773
2.66666666667,4.66666666667,0.748646458099
2.66666666667,5.0,0.709646054875
2.66666666667,5.33333333333,0.674034340596
2.66666666667,5.66666666667,0.641458117322
2.66666666667,6.0,0.611597007042
2.66666666667,6.33333333333,0.584164019891
2.66666666667,6.66666666667,0.558904035435
2.66666666667,7.0,0.535591279752
2.66666666667,7.33333333333,0.514026421872
2.66666666667,7.66666666667,0.494033636671
2.66666666667,8.0,0.475457816923
2.66666666667,8.33333333333,0.458162020865
2.66666666667,8.66666666667,0.442025186413
2.66666666667,9.0,0.426940112626
2.66666666667,9.33333333333,0.412811693099
2.66666666667,9.66666666667,0.399555378609
2.66666666667,10.0,0.38709584386
3.0,2.0,1.1249445337
3.0,2.33333333333,1.06575931899
3.0,2.66666666667,1.00777738238
3.0,3.0,0.952246542988
3.0,3.33333333333,0.899871357136
3.0,3.66666666667,0.850970960752
3.0,4.0,0.805610637292
3.0,4.33333333333,0.76369934822
3.0,4.66666666667,0.725057108116
3.0,5.0,0.689459307199
3.0,5.33333333333,0.65666471199
3.0,5.66666666667,0.62643243085
3.0,6.0,0.598531651306
3.0,6.33333333333,0.572746762027
3.0,6.66666666667,0.548879600336
