0.	0.
11.988136962480004	0.004
23.952557336121377	0.008
35.8932699133317	0.012
47.810283943339165	0.016
59.70360913034077	0.02
71.57325563139993	0.024
83.41923405340985	0.028
95.24155545033342	0.032
107.04023132105027	0.036
118.81527360715643	0.04
130.56669469069624	0.044
142.29450739125366	0.048
153.9987249626154	0.052
165.67936109024149	0.056
177.3364298887872	0.06
188.9699458995561	0.064
200.57992408789218	0.068
212.16637984050553	0.072
223.72932896261446	0.076
235.26878767438487	0.08
246.78477260789032	0.084
258.2773008043529	0.088
269.74638971127916	0.092
281.19205717955344	0.096
292.6143214604826	0.1
304.0132012028043	0.104
315.3887154496425	0.108
326.74088363517706	0.112
338.069725581255	0.116
349.37526149447433	0.12
360.65751196306684	0.124
371.9164979537252	0.128
383.1522408084053	0.132
394.3647622410984	0.136
405.5540843345795	0.14
416.72022953713133	0.144
427.86322065912515	0.148
438.9830808696614	0.152
450.07983369362216	0.156
461.1535030083718	0.16
472.2041130403881	0.164
483.2316883618796	0.168
494.23625388739	0.172
505.2178348703877	0.176
516.1764568998491	0.18
527.1121458968242	0.184
538.0249281109132	0.188
548.9148301171764	0.192
559.7818788131016	0.196
570.6261014151506	0.2
581.4475254552793	0.204
592.2461787774512	0.208
603.0220895341535	0.212
613.775286182908	0.216
624.5057974827872	0.22
635.213652490924	0.224
645.8988805590425	0.228
656.5615113302955	0.232
667.2015747362808	0.236
677.8191009936196	0.24
688.4141206004513	0.244
698.9866643329351	0.248
709.5367632417631	0.252
720.0644486486731	0.256
730.5697521429759	0.26
741.0527055780847	0.264
751.5133410681378	0.268
761.9516909851218	0.272
772.3677879557424	0.276
782.7616648579725	0.28
793.1333548175976	0.284
803.4828912047761	0.288
813.810307630613	0.292
824.1156379437435	0.296
834.3989162269361	0.3
844.6601767937015	0.304
854.8994541850122	0.308
865.1167831665492	0.312
875.3121987257027	0.316
885.4857360682172	0.32
895.6374306148448	0.324
905.7673179980079	0.328
915.8754340584863	0.332
925.9618148421184	0.336
936.0264965965191	0.34
946.0695157678197	0.344
956.0909089974265	0.348
966.0907131190108	0.352
976.0689651559711	0.356
986.0257023184092	0.36
995.9609619999236	0.364
1005.8747817744198	0.368
1015.7671993929428	0.372
1025.638252780528	0.376
1035.4879800330752	0.38
1045.3164194142423	0.384
1055.1236093523587	0.388
1064.9095884373642	0.392
1074.6743954178094	0.396
1084.4180691983656	0.4
1094.140648837258	0.404
1103.8421735432798	0.408
1113.5226826727937	0.412
1123.1822157267611	0.416
1132.8208123477914	0.42
1142.4385123172158	0.424
1152.0353555521801	0.428
1161.611382102767	0.432
1171.1666321491318	0.436
1180.7011459986713	0.44
1190.2149640832333	0.444
1199.7081269567313	0.448
1209.1806752928433	0.452
1218.632649882293	0.456
1228.0640916300883	0.46
1237.4750415527901	0.464
1246.8655407758001	0.468
1256.235630530678	0.472
1265.5853521524743	0.476
1274.9147470770943	0.48
1284.2238568386804	0.484
1293.5127230670232	0.488
1302.7813874849887	0.492
1312.029891906077	0.496
1321.2582782326	0.5
1330.4665884531867	0.504
1339.6548646401177	0.508
1348.8231489468528	0.512
1357.9714836055757	0.516
1367.099910924766	0.52
1376.2084732868175	0.524
1385.2972131458566	0.528
1394.3661730255594	0.532
1403.4153955168174	0.536
1412.4449232754068	0.54
1421.4547990196902	0.544
1430.445065528334	0.548
1439.415765638066	0.552
1448.3669422415994	0.556
1457.2986382856177	0.56
1466.210896768587	0.564
1475.1037607385845	0.568
1483.977273291139	0.572
1492.831477567103	0.576
1501.666416750542	0.58
1510.4821340667638	0.584
1519.2786727804614	0.588
1528.056076193666	0.592
1536.814387643717	0.596
1545.55365050125	0.6
1554.2739081682132	0.604
1562.9752040759004	0.608
1571.657581683025	0.612
1580.3210844739797	0.616
1588.9657559570987	0.62
1597.591639662768	0.624
1606.1987791415563	0.628
1614.787217962372	0.632
1623.3569997106365	0.636
1631.9081679864826	0.64
1640.4407664029777	0.644
1648.9548385844564	0.648
1657.4504281649495	0.652
1665.927578786486	0.656
1674.3863340973724	0.66
1682.8267377503973	0.664
1691.2488334012842	0.668
1699.6526647071853	0.672
1708.0382753250508	0.676
1716.4057089099244	0.68
1724.7550091133983	0.684
1733.0862195822178	0.688
1741.3993839567433	0.692
1749.694545869351	0.696
1757.971748942865	0.7
1766.2310367892712	0.704
1774.4724530082826	0.708
1782.696041185863	0.712
1790.9018448927366	0.716
1799.089907683022	0.72
1807.2602730928759	0.724
1815.4129846391104	0.728
1823.5480858178319	0.732
1831.6656201030464	0.736
1839.7656309453662	0.74
1847.8481617709992	0.744
1855.913255980149	0.748
1863.9609569459328	0.752
1871.9913080130507	0.756
1880.0043524965556	0.76
1888.0001336807177	0.764
1895.9786948177423	0.768
