244.18406287573313	69/40
244.7728658573086	173/100
245.3624088313041	347/200
245.95269041016806	87/50
246.54370921299125	349/200
247.13546386546787	7/4
247.72795299985827	351/200
248.32117525495082	44/25
248.91512927602452	353/200
249.5098137148116	177/100
250.10522722946035	71/40
250.7013684844979	89/50
251.29823615079354	357/200
251.89582890552194	179/100
252.4941454321268	359/200
253.0931844202842	9/5
253.69294456586684	361/200
254.2934245709078	181/100
254.89462314356493	363/200
255.49653899808507	91/50
256.09917085476866	73/40
256.70251743993475	183/100
257.3065774858855	367/200
257.9113497308717	46/25
258.5168329190577	369/200
259.12302580048726	37/20
259.72992713104895	371/200
260.33753567244196	93/50
260.9458501921423	373/200
261.554869463369	187/100
262.16459226505015	15/8
262.7750173817899	47/25
263.386143603835	377/200
263.9979697270416	189/100
264.6104945528427	379/200
265.2237168882149	19/10
265.8376355456465	381/200
266.4522493431046	191/100
267.0675571040032	383/200
267.683557657171	48/25
268.3002498368199	77/40
268.91763248251306	193/100
269.5357044391336	387/200
270.1544645568531	97/50
270.7739116911007	389/200
271.3940447025321	39/20
272.0148624569988	391/200
272.63636382551755	49/25
273.25854768423983	393/200
273.88141291442173	197/100
274.5049584023938	79/40
275.1291830395314	99/50
275.7540857222246	397/200
276.37966535184887	199/100
277.00592083473595	399/200
277.63285108214404	2
278.2604550102296	401/200
278.8887315400176	201/100
279.51767959737356	403/200
280.14729811297485	101/50
280.77758602228204	81/40
281.40854226551113	203/100
282.0401657876055	407/200
282.67245553820766	51/25
283.3054104716322	409/200
283.9390295468377	41/20
284.5733117274	411/200
285.20825598148446	103/50
285.84386128181933	413/200
286.4801266056688	207/100
287.117050934806	83/40
287.7546332554873	52/25
288.39287255842504	417/200
289.03176783876194	209/100
289.67131809604484	419/200
290.31152233419874	21/10
290.9523795615014	421/200
291.59388879055746	211/100
292.2360490382731	423/200
292.8788593258311	53/25
293.5223186786654	17/8
294.16642612643614	213/100
294.81118070300516	427/200
295.4565814464115	107/50
296.1026273988463	429/200
296.749317606629	43/20
297.3966511201832	431/200
298.04462699401245	54/25
298.69324428667613	433/200
299.3425020607665	217/100
299.99239938288434	87/40
300.6429353236161	109/50
301.29410895751016	437/200
301.9459193630541	219/100
302.59836562265167	439/200
303.2514468225997	11/5
303.90516205306545	441/200
304.55951040806457	221/100
305.214490985438	443/200
305.87010288683007	111/50
306.52634521766635	89/40
307.1832170871319	223/100
307.8407176081487	447/200
308.498845897355	56/25
309.1576010750827	449/200
309.8169822653368	9/4
310.4769885957734	451/200
311.13761919767904	113/50
311.79887320594986	453/200
312.4607497590697	227/100
313.1232479990906	91/40
313.78636707161127	57/25
314.4501061257572	457/200
315.11446431415993	229/100
315.7794407929369	459/200
316.4450347216717	23/10
317.1112452633933	461/200
317.7780715845572	231/100
318.44551285502513	463/200
319.1135682480455	58/25
319.78223694023404	93/40
320.45151811155455	233/100
321.1214109452996	467/200
321.79191462807137	117/50
322.4630283497629	469/200
323.13475130353896	47/20
323.8070826858177	471/200
324.4800216962517	59/25
325.15356753770976	473/200
325.8277194162584	237/100
326.5024765411435	19/8
327.17783812477273	119/50
327.8538033826968	477/200
328.53037153359196	239/100
329.20754179924245	479/200
329.8853134045224	12/5
330.5636855773785	481/200
331.2426575488127	241/100
331.9222285528645	483/200
332.6023978265941	121/50
333.2831646100654	97/40
333.96452814632875	243/100
334.64648768140387	487/200
335.3290424642637	61/25
336.0121917468174	489/200
336.6959347838937	49/20
337.3802708332246	491/200
338.0651991554292	123/50
338.750719013997	493/200
339.4368296752725	247/100
340.12353040843846	99/40
340.8108204855004	62/25
341.4986991812706	497/200
342.1871657733527	249/100
342.8762195421257	499/200
343.56585977072865	5/2
344.25608574504525	501/200
344.9468967536887	251/100
345.6382920879861	503/200
346.3302710419636	63/25
347.0228329123315	101/40
347.7159769984693	253/100
348.4097026024103	507/200
349.1040090288279	127/50
349.7988955850204	509/200
350.49436158089617	51/20
351.1904063289599	511/200
351.8870291442979	64/25
352.58422934456377	513/200
353.2820062499646	257/100
353.98035918324615	103/40
354.6792874696801	129/50
355.37879043704896	517/200
356.07886741563306	259/100
356.7795177381964	519/200
357.48074073997327	13/5
358.1825357586547	521/200
358.88490213437507	261/100
359.5878392096985	523/200
360.29134632960586	131/50
360.9954228414814	21/8
361.7000680951	263/100
362.4052814426136	527/200
363.11106223853875	66/25
363.8174098397436	529/200
364.52432360543514	53/20
365.2318028971463	531/200
365.93984707872414	133/50
366.64845551631606	533/200
367.3576275783586	267/100
368.0673626355643	107/40
368.77766006090985	67/25
369.48851922962365	537/200
370.1999395191738	269/100
370.9119203092561	539/200
371.62446098178197	27/10
372.33756092086645	541/200
373.051219512817	271/100
373.7654361461209	543/200
374.4802102114342	68/25
375.1955411015701	109/40
375.911428211487	273/100
376.6278709382777	547/200
377.34486868115744	137/50
378.06242084145305	549/200
378.7805268225915	11/4
379.4991860300888	551/200
380.2183978715391	69/25
380.93816175660317	553/200
381.6584770969983	277/100
382.37934330648665	111/40
383.1007598008648	139/50
383.8227259979533	557/200
384.5452413175854	279/100
385.26830518159676	559/200
385.99191701381517	14/5
386.7160762400497	561/200
387.4407822880808	281/100
388.16603458764905	563/200
388.8918325704462	141/50
389.61817567010394	113/40
390.3450633221842	283/100
391.072494964169	567/200
391.80047003545053	71/25
392.52898797732126	569/200
393.2580482329637	57/20
393.9876502474411	571/200
394.71779346768744	143/50
395.44847734249777	573/200
396.17970132251855	287/100
396.91146486023797	23/8
397.6437674099771	72/25
398.37660842787943	577/200
399.10998737190226	289/100
399.84390370180705	579/200
400.5783568791504	29/10
401.31334636727445	581/200
402.048871631298	291/100
402.78493213810765	583/200
403.5215273563481	73/25
404.25865675641376	117/40
404.99631981043973	293/100
405.73451599229264	587/200
406.4732447775622	147/50
407.21250564355216	589/200
407.95229806927176	59/20
408.69262153542724	591/200
409.4334755244129	74/25
410.17485952030256	593/200
410.9167730088418	297/100
411.6592154774383	119/40
412.40218641515463	149/50
413.14568531269936	597/200
413.88971166241856	299/100
414.63426495828827	599/200
415.3793446959056	3
416.1249503724813	601/200
416.87108148683086	301/100
417.6177375393674	603/200
418.3649180320931	151/50
419.1126224685913	121/40
419.8608503540191	303/100
420.6096011950987	607/200
421.35887450011063	76/25
422.10866977888526	609/200
422.8589865427953	61/20
423.60982430474854	611/200
424.3611825791798	153/50
425.11306088204344	613/200
425.8654587308062	307/100
426.61837564443937	123/40
427.3718111434117	77/25
428.12576474968193	617/200
428.8802359866912	309/100
429.6352243793564	619/200
430.39072945406247	31/10
431.14675073865504	621/200
431.90328776243405	311/100
432.66034005614614	623/200
433.4179071519772	78/25
434.17598858354665	25/8
434.93458388589886	313/100
435.6936925954977	627/200
436.4533142502184	157/50
437.2134483893422	629/200
437.9740945535478	63/20
438.73525228490587	631/200
439.49692112687205	79/25
440.25910062428005	633/200
441.0217903233354	317/100
441.7849897716082	127/40
442.54869851802744	159/50
443.31291611287395	637/200
444.07764210777367	319/100
444.8428760556922	639/200
445.60861751092733	16/5
446.3748660291033	641/200
447.14162116716443	321/100
447.9088824833685	643/200
448.6766495372809	161/50
449.4449218897684	129/40
450.2136991029926	323/100
450.9829807404044	647/200
451.7527663667373	81/25
452.5230555480019	649/200
453.2938478514792	13/4
454.0651428457154	651/200
454.8369401005156	163/50
455.6092391869375	653/200
456.38203967728606	327/100
457.15534114510785	131/40
457.9291431651844	82/25
458.70344531352714	657/200
459.4782471673713	329/100
460.25354830517057	659/200
461.02934830659103	33/10
461.8056467525056	661/200
462.58244322498876	331/100
463.3597373073107	663/200
464.1375285839316	83/25
464.91581664049676	133/40
465.6946010638302	333/100
466.47388144193025	667/200
467.2536573639633	167/50
468.03392842025875	669/200
468.81469420230417	67/20
469.5959543027388	671/200
470.37770831534954	84/25
471.1599558350645	673/200
471.9426964579492	337/100
472.7259297811999	27/8
473.50965540313945	169/50
474.293872923212	677/200
475.07858194197723	339/100
475.8637820611062	679/200
476.64947288337567	17/5
477.43565401266375	681/200
478.22232505394385	341/100
479.00948561328096	683/200
479.79713529782566	171/50
480.58527371580993	137/40
481.37390047654225	343/100
482.16301519040206	687/200
482.95261746883614	86/25
483.74270692435243	689/200
484.53328317051654	69/20
485.32434582194617	691/200
486.11589449430676	173/50
486.90792880430683	693/200
487.7004483696934	347/100
488.4934528092469	139/40
489.28694174277734	87/25
490.08091479111897	697/200
490.8753715761262	349/100
491.6703117206691	699/200
492.4657348486288	7/2
493.26164058489275	701/200
494.0580285553509	351/100
494.8548983868908	703/200
495.65224970739314	88/25
496.4500821457279	141/40
497.24839533174963	353/100
498.0471888962933	707/200
498.84646247116945	177/50
499.64621568916147	709/200
500.44644818401895	71/20
501.24715959045596	711/200
502.0483495441449	89/25
502.85001768171395	713/200
503.6521636407412	357/100
504.45478705975216	143/40
505.2578875782148	179/50
506.0614648365353	717/200
506.86551847605494	359/100
507.6700481390447	719/200
508.4750534687025	18/5
509.28053410914885	721/200
510.08648970542237	361/100
510.89291990347635	723/200
511.69982435017494	181/50
512.507202693289	29/8
513.3150545814918	363/100
514.1233796643564	727/200
514.9321775923505	91/25
515.7414480168334	729/200
516.5511905900518	73/20
517.3614049651366	731/200
518.1720907960982	183/50
518.9832477378243	733/200
519.7948754460743	367/100
520.6069735774771	147/40
521.4195417895266	92/25
522.2325797405788	737/200
523.0460870898472	369/100
523.8600634973999	739/200
524.6745086241564	37/10
525.4894221318827	741/200
526.3048036831888	371/100
527.1206529415252	743/200
527.936969571179	93/25
528.7537532372702	149/40
529.5710036057487	373/100
530.3887203433911	747/200
531.2069031177964	187/50
532.0255515973832	749/200
532.8446654513865	15/4
533.6642443498533	751/200
534.4842879636406	94/25
535.3047959644113	753/200
536.1257680246305	377/100
536.9472038175634	151/40
537.7691030172708	189/50
538.5914652986064	757/200
539.4142903372137	379/100
540.2375778095225	759/200
541.0613273927456	19/5
541.885538764876	761/200
542.7102116046831	381/100
543.5353455917103	763/200
544.3609404062712	191/50
545.1869957294468	153/40
546.0135112430826	383/100
546.8404866297849	767/200
547.6679215729181	96/25
548.4958157566017	769/200
549.3241688657072	77/20
550.1529805858548	771/200
550.982250603411	193/50
551.8119786054848	773/200
552.6421642799253	387/100
553.4728073153187	31/8
554.303907400985	97/25
555.1354642269758	777/200
555.9674774840701	389/100
556.7999468637726	779/200
557.6328720583103	39/10
558.46625276063	781/200
559.3000886643948	391/100
560.1343794639818	783/200
560.9691248544789	98/25
561.8043245316825	157/40
562.639978192094	393/100
563.4760855329176	787/200
564.3126462520577	197/50
565.149660048115	789/200
565.9871266203852	79/20
566.8250456688553	791/200
567.6634168942014	99/25
568.5022399977856	793/200
569.3415146816538	397/100
570.1812406485327	159/40
571.0214176018269	199/50
571.8620452456169	797/200
572.703123284656	399/100
573.5446514243681	799/200
574.3866293708445	4
575.229056830842	801/200
576.0719335117793	401/100
576.9152591217361	803/200
577.7590333694488	201/50
578.6032559643093	161/40
579.4479266163612	403/100
580.2930450362987	807/200
581.1386109354634	101/25
581.9846240258413	809/200
582.8310840200614	81/20
583.6779906313926	811/200
584.5253435737409	203/50
585.3731425616484	813/200
586.2213873102891	407/100
587.0700775354677	163/40
587.9192129536165	102/25
588.768793281794	817/200
589.6188182376812	409/100
590.4692875395806	819/200
591.3202009064124	41/10
592.1715580577135	821/200
593.0233587136344	411/100
593.8756025949373	823/200
594.7282894229935	103/25
595.5814189197813	33/8
596.4349908078834	413/100
597.2890048104854	827/200
598.1434606513724	207/50
598.9983580549283	829/200
599.8536967461315	83/20
600.709476450555	831/200
601.5656968943624	104/25
602.4223578043064	833/200
603.279458907727	417/100
604.1369999325483	167/40
604.9949806072773	209/50
605.8534006610014	837/200
606.712259823386	419/100
607.5715578246729	839/200
608.4312943956778	21/5
609.291469267788	841/200
610.1520821729612	421/100
611.013132843722	843/200
611.8746210131615	211/50
612.7365464149334	169/40
613.5989087832539	423/100
614.4617078528978	847/200
615.3249433591977	106/25
616.1886150380417	849/200
617.0527226258708	17/4
617.917265859678	851/200
618.7822444770048	213/50
619.6476582159412	853/200
620.5135068151216	427/100
621.3797900137242	171/40
622.2465075514685	107/25
623.1136591686142	857/200
623.9812446059576	429/100
624.8492636048312	859/200
625.7177159071013	43/10
626.5866012551655	861/200
627.4559193919522	431/100
628.3256700609167	863/200
629.1958530060413	108/25
630.0664679718321	173/40
630.9375147033182	433/100
631.8089929460485	867/200
632.6809024460907	217/50
633.5532429500302	869/200
634.4260142049661	87/20
635.2992159585119	871/200
636.1728479587917	109/25
637.0469099544396	873/200
637.9214016945973	437/100
638.7963229289128	35/8
639.6716734075379	219/50
640.5474528811272	877/200
641.423661100836	439/100
642.300297818318	879/200
643.1773627857248	22/5
644.0548557557034	881/200
644.9327764813942	441/100
645.8111247164297	883/200
646.689900214933	221/50
647.5691027315154	177/40
648.4487320212754	443/100
649.3287878397969	887/200
650.2092699431468	111/25
651.0901780878744	889/200
651.9715120310088	89/20
652.8532715300582	891/200
653.7354563430072	223/50
654.6180662283159	893/200
655.5011009449182	447/100
656.3845602522198	179/40
657.2684439100967	112/25
658.1527516788939	897/200
659.0374833194238	449/100
659.9226385929642	899/200
660.8082172612566	9/2
661.6942190865052	901/200
662.5806438313754	451/100
663.4674912589915	903/200
664.3547611329356	113/25
665.2424532172461	181/40
666.1305672764161	453/100
667.0191030753915	907/200
667.9080603795704	227/50
668.7974389548003	909/200
669.6872385673778	91/20
670.5774589840461	911/200
671.4680999719942	114/25
672.359161298855	913/200
673.2506427327047	457/100
674.1425440420593	183/40
675.0348649958755	229/50
675.9276053635477	917/200
676.820764914907	459/100
677.7143434202201	919/200
678.6083406501867	23/5
679.5027563759398	921/200
680.3975903690429	461/100
681.2928424014889	923/200
682.1885122456988	231/50
683.0845996745205	37/8
683.981104461227	463/100
684.8780263795152	927/200
685.7753652035045	116/25
686.6731207077352	929/200
687.5712926671677	93/20
688.4698808571801	931/200
689.3688850535683	233/50
690.268305032543	933/200
691.1681405707296	467/100
692.0683914451662	187/40
692.9690574333026	117/25
693.8701383129987	937/200
694.7716338625232	469/100
695.6735438605524	939/200
696.575868086169	47/10
697.4786063188604	941/200
698.3817583385178	471/100
699.2853239254345	943/200
700.1893028603049	118/25
701.0936949242233	189/40
701.9984998986821	473/100
702.9037175655709	947/200
703.8093477071756	237/50
704.715390106176	949/200
705.6218445456461	19/4
706.5287108090512	951/200
707.435988680248	119/25
708.3436779434824	953/200
709.251778383389	477/100
710.1602897849892	191/40
711.0692119336906	239/50
711.9785446152854	957/200
712.8882876159489	479/100
713.7984407222391	959/200
714.7090037210947	24/5
715.6199763998347	961/200
716.531358546156	481/100
717.4431499481335	963/200
718.3553503942181	241/50
719.267959673236	193/40
720.180977574387	483/100
721.0944038872441	967/200
722.0082384017511	121/25
722.9224809082228	969/200
723.8371311973432	97/20
724.7521890601641	971/200
725.6676542881045	243/50
726.5835266729489	973/200
727.4998060068468	487/100
728.4164920823113	39/8
729.3335846922174	122/25
730.2510836298019	977/200
731.1689886886614	489/100
732.0872996627519	979/200
733.006016346387	49/10
733.9251385342377	981/200
734.8446660213299	491/100
735.7645986030449	983/200
736.6849360751174	123/25
737.6056782336344	197/40
738.5268248750344	493/100
739.4483757961065	987/200
740.3703307939884	247/50
741.2926896661668	989/200
742.215452210475	99/20
743.1386182250925	991/200
744.0621875085441	124/25
744.9861598596982	993/200
745.9105350777666	497/100
746.8353129623022	199/40
747.7604933131997	249/50
748.6860759306933	997/200
749.6120606153559	499/100
750.5384471680981	999/200
751.4652353901675	5
