0.	0.
14.98546727393313	0.005
29.941788941077576	0.01
44.86884621172794	0.015
59.766522285242374	0.02
74.63470235708238	0.025
89.47327362527082	0.03
104.2821252962667	0.035
119.06114859026553	0.04
133.81023674592353	0.045
148.52928502452232	0.05
163.21819071355878	0.05499999999999999
177.87685312979116	0.06
192.50517362171516	0.065
207.10305557151636	0.07
221.67040439645572	0.075
236.20712754974173	0.08
250.71313452086	0.085
265.18833683538804	0.09
279.6326480542879	0.095
294.0459837726972	0.1
308.42826161820767	0.10500000000000001
322.7794012486618	0.10999999999999999
337.09932434945205	0.11499999999999999
351.3879546303383	0.12
365.6452178218006	0.125
379.8710416709235	0.13
394.0653559368203	0.135
408.22809238560944	0.14
422.35918478495114	0.14500000000000002
436.4585688981506	0.15
450.52618247783624	0.155
464.5619652592152	0.16
478.56585895293586	0.165
492.5378072375344	0.17
506.47775575149694	0.17500000000000002
520.3856520849451	0.18
534.2614457709378	0.185
548.1050882764105	0.19
561.9165329927663	0.195
575.6957352261086	0.2
589.4426521871419	0.20500000000000002
603.1572429807364	0.21000000000000002
616.8394685951843	0.21499999999999997
630.4892918911256	0.21999999999999997
644.1066775901845	0.22499999999999998
657.6915922633079	0.22999999999999998
671.2440043188154	0.235
684.7638839901751	0.24
698.2512033235074	0.245
711.7059361648325	0.25
725.1280581470725	0.255
738.5175466767976	0.26
751.8743809207483	0.265
765.1985417921352	0.27
778.4900119367132	0.275
791.7487757186569	0.28
804.974819206228	0.28500000000000003
818.168130157257	0.29000000000000004
831.3286980044412	0.295
844.4565138404664	0.3
857.5515704029608	0.305
870.6138620592952	0.31
883.6433847912235	0.315
896.64013617939	0.32
909.6041153876916	0.325
922.5353231475267	0.33
935.4337617419004	0.335
948.2994349894459	0.34
961.1323482283146	0.34500000000000003
973.9325082999886	0.35000000000000003
986.699923532982	0.355
999.4346037264814	0.36
1012.1365601338894	0.365
1024.8058054463042	0.37
1037.4423537759453	0.375
1050.0462206395068	0.38
1062.6174229414685	0.385
1075.1559789573623	0.39
1087.6619083170017	0.395
1100.1352319876735	0.4
1112.5759722573114	0.405
1124.9841527176438	0.41000000000000003
1137.3597982473286	0.41500000000000004
1149.7029349950808	0.42000000000000004
1162.0135903628	0.42500000000000004
1174.2917929886848	0.42999999999999994
1186.5375727303824	0.43499999999999994
1198.7509606481146	0.43999999999999995
1210.9319889878598	0.44499999999999995
1223.0806911645248	0.44999999999999996
1235.1971017451672	0.45499999999999996
1247.2812564322296	0.45999999999999996
1259.3331920468304	0.46499999999999997
1271.3529465120812	0.47
1283.3405588364521	0.475
1295.2960690971886	0.48
1307.219518423783	0.485
1319.1109489814967	0.49
1330.9704039549508	0.495
1342.7979275317757	0.5
1354.5935648863322	0.505
1366.3573621635019	0.51
1378.0893664625596	0.515
1389.7896258211083	0.52
1401.4581891991154	0.525
1413.09510646302	0.53
1424.7004283699305	0.535
1436.2742065519153	0.54
1447.816493500382	0.545
1459.3273425505604	0.55
1470.806807866068	0.555
1482.2549444235935	0.56
1493.6718079976743	0.5650000000000001
1505.057455145574	0.5700000000000001
1516.4119431922811	0.5750000000000001
1527.735330215602	0.5800000000000001
1539.027675031374	0.5850000000000001
1550.2890371787857	0.59
1561.5194769058214	0.595
1572.7190551548076	0.6
1583.8878335480856	0.605
1595.0258743738088	0.61
1606.1332405718474	0.615
1617.209995719825	0.62
1628.2562040192768	0.625
1639.2719302819244	0.63
1650.257239916093	0.635
1661.212198913234	0.64
1672.136873834593	0.645
1683.031331797994	0.65
1693.895640464759	0.655
1704.7298680267575	0.66
1715.5340831935791	0.665
1726.308355179865	0.67
1737.0527536926807	0.675
1747.7673489191866	0.68
1758.4522115142786	0.685
1769.1074125884388	0.6900000000000001
1779.733023695716	0.6950000000000001
1790.329116821826	0.7000000000000001
1800.895764372359	0.705
1811.433039161212	0.71
1821.9410143990476	0.715
1832.4197636819479	0.72
1842.8693609801835	0.725
1853.2898806271196	0.73
1863.6813973082697	0.735
1874.0439860504237	0.74
1884.3777222110189	0.745
1894.6826814675326	0.75
1904.958939807069	0.755
1915.206573516062	0.76
1925.4256591701092	0.765
1935.616273623939	0.77
1945.7784940015197	0.775
1955.9123976862522	0.78
1966.0180623113847	0.785
1976.0955657504605	0.79
1986.1449861079475	0.795
1996.1664017099874	0.8
2006.1598910952655	0.805
2016.1255330060103	0.81
2026.0634063791374	0.8150000000000001
2035.9735903374599	0.8200000000000001
2045.8561641811252	0.8250000000000001
2055.7112073790804	0.8300000000000001
2065.5387995607052	0.8350000000000001
2075.3390205075702	0.8400000000000001
2085.111950145294	0.8450000000000001
2094.857668535549	0.8500000000000001
2104.5762558681663	0.8550000000000001
2114.2677924533796	0.8599999999999999
2123.9323587141425	0.865
2133.570035178648	0.8699999999999999
2143.180902472877	0.875
2152.765041313312	0.8799999999999999
2162.322532499751	0.885
2171.8534569082403	0.8899999999999999
2181.3578954841146	0.895
2190.835929235156	0.8999999999999999
2200.287639224859	0.905
2209.7131065658145	0.9099999999999999
2219.112412413166	0.915
2228.4856379582516	0.9199999999999999
2237.8328644222743	0.925
2247.1541730501117	0.9299999999999999
2256.449645104239	0.935
2265.719361858734	0.94
2274.9634045934104	0.9450000000000001
2284.1818545880255	0.95
2293.3747931166176	0.9550000000000001
2302.542301441918	0.96
2311.6844608098845	0.9650000000000001
2320.801352444296	0.97
2329.8930575415075	0.9750000000000001
2338.9596572652345	0.98
2348.001232741473	0.9850000000000001
2357.017865053494	0.99
2366.0096352369396	0.9950000000000001
2374.976624275013	1.
